Date,Annualized_Return,Volatility,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown
2020-07-20,0.12426270186183583,0.02504729178569929,4.961123259353069,3.3053272273772385,-0.00418159562190712
2020-07-21,0.14803980636661182,0.023615230505021248,6.268827498217071,4.46627665757358,-0.0041815956219068496
2020-07-22,0.14717038544415886,0.023579362334901224,6.241491324229883,4.435949570382902,-0.004181595621906838
2020-07-23,0.14549545368998276,0.023614530631906612,6.161268075063815,4.502881708930824,-0.004181595621906932
2020-07-24,0.1425654901333654,0.023804628141875648,5.988982028354935,4.339605621219734,-0.0041815956219072616
2020-07-27,0.15181742901619139,0.023542462051752526,6.448664064211157,4.60578598066267,-0.00418159562190697
2020-07-28,0.14577286820133592,0.0236964636676339,6.151671837871806,4.4936151262796855,-0.004181595621907081
2020-07-29,0.14532806134579485,0.023660674009162712,6.142177576577736,4.4777230595492625,-0.004181595621907039
2020-07-30,0.1420611626771046,0.02375220837237291,5.980966504248983,4.467499842267288,-0.004181595621906989
2020-07-31,0.15511320063111583,0.02326160063139364,6.668208395847726,4.992294724119781,-0.004181595621906869
2020-08-03,0.16138468800756456,0.023534323756554884,6.857417688180438,5.224019775377417,-0.004181595621907211
2020-08-04,0.16425921939052227,0.023657877877703834,6.94310877077132,5.330230773195727,-0.004181595621906979
2020-08-05,0.17411746536738473,0.022930480403358232,7.5932759499397475,5.846139291498918,-0.004181595621906971
2020-08-06,0.17723003740693385,0.023080437651709,7.6787988200826325,5.9642085165192755,-0.004181595621906803
2020-08-07,0.16473913298049786,0.023797254019224657,6.922611022574833,5.358805992054863,-0.0041815956219071575
2020-08-10,0.17230098431659496,0.02337494189211804,7.371183428468515,5.6293354453694695,-0.004181595621906843
2020-08-11,0.15877880162755742,0.024520458880481877,6.475360122805218,4.826849486901326,-0.0049137940549324665
2020-08-12,0.16614095964707593,0.02425679723204624,6.849253759996934,5.002583759712432,-0.0049137940549325385
2020-08-13,0.1500210834873616,0.024718237337184087,6.069246825366556,4.405283335477768,-0.006280647002445269
2020-08-14,0.14315166397132748,0.02484071204549486,5.762784243428707,4.265476733239363,-0.0069879421861400145
2020-08-17,0.1411033580533088,0.02464839567752917,5.7246467437207835,4.194531680983317,-0.006987942186140087
2020-08-18,0.14867912155958746,0.024664632919471113,6.028028961347932,4.343567572822701,-0.0069879421861402035
2020-08-19,0.1349367465938074,0.024599306904899712,5.48538814997794,3.9467704945633844,-0.006987942186140121
2020-08-20,0.14181785386514062,0.024693284200748802,5.743175055703611,4.071601281851583,-0.00698794218614008
2020-08-21,0.14426281545581235,0.024611208417043253,5.861671357669313,4.166332293164316,-0.006987942186139991
2020-08-24,0.14696476818521684,0.024732359507668625,5.942205722007571,4.2569244213872945,-0.006987942186139958
2020-08-25,0.1423126261162426,0.024780776101619568,5.742863965706936,4.209482752625557,-0.006987942186139991
2020-08-26,0.15440346735235175,0.02533751927405009,6.093866794232182,4.625598318648684,-0.00698794218614005
2020-08-27,0.1432096832528229,0.025472083870874778,5.622220937195144,4.303021705268999,-0.0069879421861400535
2020-08-28,0.14593750266593075,0.02557271166461822,5.706766829418655,4.39828910497955,-0.006987942186140141
2020-08-31,0.15730880780351814,0.026412522687205453,5.955841843146639,4.79542487817905,-0.006987942186139932
2020-09-01,0.17019716715464406,0.026989614806608102,6.3060243124690025,5.245542828075906,-0.006987942186139846
2020-09-02,0.18668566419414132,0.02744551019275587,6.802047507333867,5.694970035698862,-0.006987942186139749
